"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.003511432E1,4.833841622E-1,-1.960531771E-1,-3.429154754E-1
2.005178026E1,4.823073745E-1,-7.281208783E-2,-4.591564536E-1
2.006844620E1,5.035382509E-1,1.567329653E-2,-5.454008579E-1
2.008511214E1,4.351148605E-1,7.427579723E-3,-5.714557171E-1
2.010177807E1,2.079627663E-1,1.210439578E-2,-5.308786631E-1
2.011844401E1,-1.542357206E-1,1.068126932E-1,-4.106362760E-1
2.013510995E1,-5.112665296E-1,2.668140531E-1,-1.784464717E-1
2.015177589E1,-7.585682273E-1,4.471710622E-1,1.460240334E-1
2.016844182E1,-8.673078418E-1,5.784471631E-1,4.577472806E-1
2.018510776E1,-9.286995530E-1,6.352317929E-1,5.772382021E-1
2.020177370E1,-1.012001276E0,7.841398716E-1,3.939406574E-1
2.021843964E1,-1.062570214E0,1.136106372E0,5.125248805E-2
2.023510557E1,-1.123617530E0,1.416077018E0,-2.033558190E-1
2.025177151E1,-1.214357018E0,1.459488630E0,-2.980314791E-1
2.026843745E1,-1.297919154E0,1.363330245E0,-2.446828485E-1
2.028510339E1,-1.325385809E0,1.271157265E0,-6.322280318E-2
2.030176932E1,-1.297354817E0,1.129891515E0,2.447472215E-1
2.031843526E1,-1.282344103E0,9.886025786E-1,6.578763723E-1
2.033510120E1,-1.386093378E0,9.120485783E-1,1.135254264E0
2.035176714E1,-1.588802576E0,9.476179481E-1,1.516104460E0
2.036843307E1,-1.774621129E0,1.124880910E0,1.614743948E0
2.038509901E1,-1.790790200E0,1.408520103E0,1.371424794E0
2.040176495E1,-1.470630407E0,1.715478659E0,8.671687245E-1
2.041843089E1,-4.322981536E-1,1.911279798E0,3.824371696E-1
2.043509682E1,5.642064214E-1,1.939338923E0,2.865853608E-1
2.045176276E1,8.161060810E-1,1.987115622E0,3.761853278E-1
2.046842870E1,6.188603640E-1,1.941050887E0,4.683236480E-1
2.048509464E1,3.578136265E-1,1.619834781E0,5.343341231E-1
2.050176057E1,1.370001137E-1,1.134261250E0,5.727412701E-1
2.051842651E1,-5.653459206E-2,7.850386500E-1,5.948275924E-1
2.053509245E1,-1.371185333E-1,7.985708714E-1,6.247051358E-1
2.055175839E1,-4.943253100E-2,1.183693528E0,6.920941472E-1
2.056842432E1,1.282458305E-1,1.732200027E0,7.981069088E-1
2.058509026E1,2.535398901E-1,2.185343266E0,8.842809796E-1
2.060175620E1,2.818271220E-1,2.337557793E0,8.833898306E-1
2.061842214E1,2.622873783E-1,2.079858303E0,8.197863698E-1
2.063508807E1,2.603443861E-1,1.599529028E0,8.425458074E-1
2.065175401E1,3.022584021E-1,1.118552208E0,9.232797623E-1
2.066841995E1,4.060789645E-1,8.448853493E-1,9.078169465E-1
2.068508589E1,5.319475532E-1,9.515821934E-1,7.530642748E-1
2.070175182E1,5.430725813E-1,1.273714066E0,5.223541856E-1
2.071841776E1,3.910146058E-1,1.483384490E0,3.126745522E-1
2.073508370E1,2.305125594E-1,1.495204568E0,1.939078867E-1
2.075174964E1,1.658960879E-1,1.374765635E0,1.600015759E-1
2.076841557E1,1.604690999E-1,1.215002298E0,1.500703096E-1
2.078508151E1,1.105919555E-1,1.137377024E0,2.255483866E-1
2.080174745E1,-2.695761994E-2,1.164488912E0,4.231199920E-1
2.081841339E1,-1.002378836E-1,1.241107821E0,6.304590106E-1
2.083507932E1,-5.102235451E-2,1.209733605E0,7.004378438E-1
2.085174526E1,-6.019473821E-2,1.025187135E0,6.968015432E-1
2.086841120E1,-1.662094891E-1,8.159056306E-1,7.431409955E-1
2.088507714E1,-1.932801008E-1,7.290995717E-1,7.753501534E-1
2.090174307E1,1.251264662E-1,7.801271081E-1,7.796056867E-1
2.091840901E1,2.800297737E-1,1.213704467E0,6.776258945E-1
2.093507495E1,4.367522523E-2,1.687066436E0,4.277760088E-1
2.095174089E1,-2.429050505E-1,1.612524152E0,2.292501926E-1
2.096840682E1,-3.514669538E-1,8.599213958E-1,1.702686250E-1
2.098507276E1,-2.279441953E-1,-1.408424675E-1,1.897568703E-1
2.100173870E1,-3.488463536E-2,-6.945680976E-1,1.536119729E-1
2.101840464E1,1.211377159E-1,-5.205338597E-1,6.370010972E-2
2.103507057E1,3.139124215E-1,9.160976112E-2,7.038734853E-3
2.105173651E1,5.538081527E-1,8.720343113E-1,-1.074470207E-2
2.106840245E1,7.412152886E-1,1.549510598E0,-3.401555121E-3
2.108506839E1,8.484127522E-1,1.904349566E0,3.501284868E-2
2.110173432E1,9.325851798E-1,1.952551246E0,1.079697236E-1
2.111840026E1,1.011398673E0,1.870524168E0,1.999627352E-1
2.113506620E1,1.031793833E0,1.773187399E0,2.622601688E-1
2.115173214E1,9.614855647E-1,1.651663184E0,2.941077352E-1
2.116839807E1,8.520565033E-1,1.438895106E0,2.898271382E-1
2.118506401E1,7.424702644E-1,1.144039750E0,2.719170451E-1
2.120172995E1,6.023232341E-1,8.456949592E-1,2.690916061E-1
2.121839589E1,4.475569725E-1,6.193475127E-1,2.505291104E-1
2.123506182E1,3.479290307E-1,4.329619408E-1,1.894488633E-1
2.125172776E1,3.111212552E-1,2.662410438E-1,9.293885529E-2
2.126839370E1,2.967255414E-1,1.916500777E-1,5.998009816E-3
2.128505964E1,3.153983057E-1,2.093761414E-1,-4.410598427E-2
2.130172557E1,3.821097612E-1,3.050962389E-1,-6.719459593E-2
2.131839151E1,4.905788898E-1,5.130402446E-1,-7.445274293E-2
2.133505745E1,6.131674647E-1,7.586605549E-1,-7.926169038E-2
2.135172339E1,7.303442359E-1,9.017181396E-1,-8.146030456E-2
2.136838932E1,8.020889759E-1,8.729147315E-1,-9.450723976E-2
2.138505526E1,7.818720341E-1,7.212412357E-1,-1.439614296E-1
2.140172120E1,6.615024209E-1,5.208326578E-1,-2.123222351E-1
2.141838714E1,5.112402439E-1,3.500029743E-1,-2.625723779E-1
2.143505307E1,3.725394309E-1,2.010565698E-1,-2.950117290E-1
2.145171901E1,2.335841954E-1,1.086451411E-1,-3.320401013E-1
2.146838495E1,1.042299643E-1,1.409338266E-1,-3.680621088E-1
2.148505089E1,3.637511283E-2,2.419540584E-1,-3.631616235E-1
2.150171682E1,6.303876638E-2,2.737641931E-1,-3.268562853E-1
2.151838276E1,1.207868606E-1,1.731675714E-1,-3.084295094E-1
2.153504870E1,1.498357356E-1,5.203225091E-2,-3.229914308E-1
2.155171464E1,1.312696934E-1,5.167325959E-2,-3.427417576E-1
2.156838057E1,1.118350998E-1,1.101649180E-1,-3.385107219E-1
2.158504651E1,9.984393418E-2,9.043505043E-2,-3.129144013E-1
2.160171245E1,-9.585586376E-4,5.137547851E-3,-3.004180491E-1
2.161837839E1,-2.325454354E-1,-6.155803055E-2,-2.513976395E-1
2.163504432E1,-4.529695213E-1,-2.627576888E-2,-1.579296291E-1
2.165171026E1,-6.277399063E-1,1.155041829E-1,-7.665279508E-2
2.166837620E1,-8.639267087E-1,4.230505228E-1,-1.886000484E-2
2.168504214E1,-1.101753831E0,7.998552918E-1,1.694262587E-2
2.170170807E1,-1.254784226E0,1.059502363E0,1.764659397E-2
2.171837401E1,-1.347855806E0,1.166066766E0,1.657623798E-3
2.173503995E1,-1.480417371E0,1.249475598E0,4.100200906E-2
2.175170589E1,-1.658036947E0,1.359958887E0,1.695545614E-1
2.176837182E1,-1.839585543E0,1.375524759E0,3.220628202E-1
2.178503776E1,-1.961112738E0,1.225334406E0,4.881487787E-1
2.180170370E1,-1.955777407E0,1.083461046E0,6.970086694E-1
2.181836964E1,-1.793852925E0,1.071328998E0,9.630284309E-1
2.183503557E1,-1.564923048E0,1.102917671E0,1.197675943E0
2.185170151E1,-1.380167842E0,1.062153101E0,1.239874959E0
2.186836745E1,-1.235045910E0,8.848590255E-1,1.122084260E0
2.188503339E1,-1.049708009E0,6.619136333E-1,9.297066927E-1
2.190169932E1,-7.793416381E-1,5.141838193E-1,6.977755427E-1
2.191836526E1,-4.173546433E-1,5.448408723E-1,4.883618653E-1
2.193503120E1,-8.181451261E-2,7.956251502E-1,4.201546311E-1
2.195169714E1,1.297409683E-1,1.171462059E0,4.953626692E-1
2.196836307E1,2.136094272E-1,1.452028990E0,6.454641223E-1
2.198502901E1,2.267271578E-1,1.478309274E0,8.387829065E-1
2.200169495E1,2.187127024E-1,1.288799644E0,1.024201035E0
2.201836089E1,2.107177675E-1,1.121431112E0,1.154966593E0
2.203502682E1,2.146808505E-1,1.198528886E0,1.221232295E0
2.205169276E1,2.013600022E-1,1.477635622E0,1.176313043E0
2.206835870E1,1.663126796E-1,1.794647455E0,1.025068045E0
2.208502464E1,1.649583876E-1,2.016150951E0,8.597953916E-1
2.210169057E1,2.423964143E-1,2.039466858E0,7.848756313E-1
2.211835651E1,3.509780765E-1,1.772413135E0,7.544496655E-1
2.213502245E1,4.314281344E-1,1.187087655E0,6.634179950E-1
2.215168839E1,5.268924236E-1,6.470834613E-1,6.000381112E-1
2.216835432E1,6.272739172E-1,5.568446517E-1,6.108280420E-1
2.218502026E1,6.470445991E-1,8.917831779E-1,5.759454370E-1
2.220168620E1,4.857914448E-1,1.330071211E0,4.917186201E-1
2.221835214E1,1.293803304E-1,1.618885756E0,3.807611167E-1
2.223501807E1,-2.520374358E-1,1.683540463E0,2.624641061E-1
2.225168401E1,-4.375956655E-1,1.526775122E0,1.895360947E-1
2.226834995E1,-3.597756624E-1,1.341589093E0,2.049879134E-1
2.228501589E1,-1.269680858E-1,1.222431540E0,2.995073199E-1
2.230168182E1,1.182427034E-1,1.156528234E0,4.226537049E-1
2.231834776E1,2.928199768E-1,1.112764597E0,5.065221190E-1
2.233501370E1,3.683963418E-1,9.914050698E-1,5.309348106E-1
2.235167964E1,3.937389255E-1,8.054358959E-1,5.154086947E-1
2.236834557E1,4.218763709E-1,6.998860836E-1,5.017610192E-1
2.238501151E1,4.594414532E-1,7.767086029E-1,5.453615785E-1
2.240167745E1,5.120681524E-1,9.909949303E-1,6.114276648E-1
2.241834339E1,5.639831424E-1,1.139861226E0,6.028876305E-1
2.243500932E1,6.117465496E-1,1.113002181E0,5.234830976E-1
2.245167526E1,6.635475755E-1,9.085934162E-1,3.929552436E-1
2.246834120E1,5.987303853E-1,6.485257745E-1,2.348472178E-1
2.248500714E1,3.450008631E-1,5.827562213E-1,1.620792449E-1
2.250167307E1,-2.347145975E-2,8.200304508E-1,1.991671324E-1
2.251833901E1,-3.588325679E-1,1.011757731E0,2.382298112E-1
2.253500495E1,-5.054346919E-1,8.879037499E-1,2.095573545E-1
2.255167089E1,-3.985058665E-1,6.339352131E-1,1.628277898E-1
2.256833682E1,-1.596518010E-1,5.058725476E-1,1.263542920E-1
2.258500276E1,-5.023772828E-3,2.290723622E-1,5.561057478E-2
2.260166870E1,6.488393992E-2,-3.637101948E-1,-3.370281309E-3
2.261833464E1,1.145812199E-1,-9.437465668E-1,-6.270383298E-2
2.263500057E1,1.742808968E-1,-1.155971169E0,-1.824298799E-1
2.265166651E1,2.914687991E-1,-9.277878404E-1,-2.955264747E-1
2.266833245E1,4.686179757E-1,-3.977596164E-1,-2.905483842E-1
2.268499839E1,5.477160811E-1,2.977138758E-1,-1.166035458E-1
2.270166432E1,4.283778667E-1,1.000170946E0,1.618311703E-1
2.271833026E1,2.286229730E-1,1.557822943E0,3.270974457E-1
2.273499620E1,2.120157033E-1,1.893493772E0,2.304043770E-1
2.275166214E1,4.985720515E-1,1.794972539E0,-3.850947320E-2
2.276832807E1,7.625901103E-1,1.175558448E0,-2.062429190E-1
2.278499401E1,7.873813510E-1,4.650344849E-1,-1.603293419E-1
2.280165995E1,6.580756307E-1,1.759450324E-2,-3.092967719E-2
2.281832589E1,5.104295611E-1,-2.015977204E-1,4.628726840E-2
2.283499182E1,3.866320848E-1,-2.951413691E-1,4.796429351E-2
2.285165776E1,3.185197115E-1,-3.169987500E-1,1.157064550E-2
2.286832370E1,3.143249154E-1,-2.454056442E-1,-1.473826542E-2
2.288498964E1,3.372899592E-1,-9.759699553E-2,-4.235264659E-2
2.290165557E1,3.854473829E-1,1.033078041E-2,-8.137838542E-2
2.291832151E1,4.472577572E-1,8.460590988E-2,-1.190682873E-1
2.293498745E1,4.914286435E-1,2.124010026E-1,-1.419138908E-1
2.295165339E1,5.511981845E-1,3.350637555E-1,-1.516997218E-1
2.296831932E1,6.184288859E-1,4.224110842E-1,-1.687887013E-1
2.298498526E1,6.467685699E-1,4.559230208E-1,-1.902672052E-1
2.300165120E1,6.115713716E-1,3.988837004E-1,-2.126661539E-1
2.301831714E1,5.437088609E-1,2.703284025E-1,-2.200241983E-1
2.303498307E1,5.051783919E-1,1.779487580E-1,-1.754381061E-1
2.305164901E1,5.074874759E-1,1.564986557E-1,-1.075504199E-1
2.306831495E1,5.095443130E-1,1.373487860E-1,-7.758675516E-2
2.308498089E1,4.716501534E-1,6.371767074E-2,-1.011606678E-1
2.310164682E1,3.852238953E-1,-4.179838672E-2,-1.638545096E-1
2.311831276E1,2.950717807E-1,-1.066551805E-1,-2.330630124E-1
2.313497870E1,2.744541764E-1,-8.440296352E-2,-2.866451442E-1
2.315164464E1,3.078310490E-1,-2.121108212E-2,-3.207351863E-1
2.316831057E1,3.175806403E-1,-1.330285333E-2,-3.207356334E-1
2.318497651E1,2.954541445E-1,-7.813321054E-2,-2.811361849E-1
2.320164245E1,3.216493726E-1,-1.815094650E-1,-2.199333012E-1
2.321830839E1,3.610185683E-1,-3.321892023E-1,-1.770113111E-1
2.323497432E1,2.267245352E-1,-5.044506192E-1,-2.101000845E-1
2.325164026E1,-1.288215518E-1,-5.980253220E-1,-2.770753801E-1
2.326830620E1,-5.192118883E-1,-5.303736329E-1,-2.305676639E-1
2.328497214E1,-7.107889056E-1,-3.578175604E-1,-1.047204658E-1
2.330163807E1,-8.176890016E-1,-1.074226946E-1,4.807522520E-2
2.331830401E1,-1.120868444E0,2.718629837E-1,2.312369347E-1
2.333496995E1,-1.631248116E0,7.075663209E-1,4.126984477E-1
2.335163589E1,-2.121541023E0,1.065180540E0,5.033635497E-1
2.336830182E1,-2.537048817E0,1.419131398E0,4.623458087E-1
2.338496776E1,-2.968779325E0,1.873103857E0,3.391005695E-1
2.340163370E1,-3.354568958E0,2.093662024E0,2.711916566E-1
2.341829964E1,-3.568182468E0,1.719403982E0,2.885224521E-1
2.343496557E1,-3.416670561E0,7.877265811E-1,4.228047431E-1
2.345163151E1,-2.935568810E0,-3.362791836E-1,7.150679827E-1
2.346829745E1,-2.354432583E0,-1.272846460E0,1.110406637E0
2.348496339E1,-1.913062453E0,-1.952149630E0,1.305688620E0
2.350162932E1,-1.591642618E0,-2.200556278E0,1.201745868E0
2.351829526E1,-1.179103613E0,-1.777851462E0,9.415642023E-1
2.353496120E1,-5.814079046E-1,-5.223163366E-1,6.943790913E-1
2.355162714E1,-1.195405573E-1,1.011695504E0,5.050572753E-1
2.356829307E1,1.578881443E-1,1.980469584E0,4.528698623E-1
2.358495901E1,5.125023127E-1,1.493510842E0,5.051054955E-1
2.360162495E1,2.267711312E-1,-1.765746951E0,7.131925821E-1
2.361829089E1,-6.635470390E-1,-3.074867249E0,1.273276567E0
2.363495682E1,-1.200049758E0,-1.068287134E0,1.923089623E0
2.365162276E1,-1.532298923E0,1.272050261E0,2.343388081E0
2.366828870E1,-1.762903333E0,2.451809645E0,2.461070299E0
2.368495464E1,-1.954673171E0,2.496480703E0,2.393211603E0
2.370162057E1,-2.029015541E0,1.823166132E0,2.207060337E0
2.371828651E1,-1.863246679E0,7.808577418E-1,1.919923425E0
2.373495245E1,-1.400592685E0,2.758571506E-1,1.529039979E0
2.375161839E1,-9.239352345E-1,3.277610540E-1,1.138208985E0
2.376828432E1,-6.439117193E-1,4.214941263E-1,8.913908005E-1
2.378495026E1,-5.139247179E-1,3.886030316E-1,8.035945892E-1
2.380161620E1,-4.224347770E-1,4.791211784E-1,8.077803850E-1
2.381828214E1,-2.562571764E-1,5.731136799E-1,8.170067072E-1
2.383494807E1,-5.303169787E-2,5.043207407E-1,8.027230501E-1
2.385161401E1,1.093900353E-1,4.563536644E-1,7.610766888E-1
2.386827995E1,2.919177711E-1,5.039303303E-1,6.843634844E-1
2.388494589E1,5.541380048E-1,5.256032348E-1,5.792557001E-1
2.390161182E1,8.804159760E-1,3.999196291E-1,4.846183956E-1
2.391827776E1,1.242932677E0,2.198535949E-1,3.840539753E-1
2.393494370E1,1.599031687E0,5.419353396E-2,2.660677135E-1
2.395160964E1,1.930463076E0,-4.038296267E-2,1.012948751E-1
2.396827557E1,2.110613823E0,-2.309901863E-1,-8.058596402E-2
2.398494151E1,1.543088198E0,-1.350798011E0,-7.298803329E-2
2.400160745E1,8.751509190E-1,-1.563299894E0,6.835144162E-1
2.401827339E1,1.329146266E0,8.276119828E-2,1.295030713E0
2.403493932E1,1.719753623E0,8.335907459E-1,6.724544764E-1
2.405160526E1,1.699280381E0,2.786818147E-1,-1.224363372E-1
2.406827120E1,1.393080354E0,-5.939211249E-1,-6.585868597E-1
2.408493714E1,1.110748649E0,-3.393025398E-1,-1.097491384E0
2.410160307E1,9.921770692E-1,7.115259767E-1,-1.394552588E0
2.411826901E1,9.053969383E-1,1.683804870E0,-1.463335276E0
2.413493495E1,8.252295852E-1,1.905849338E0,-1.246431708E0
2.415160089E1,8.166546226E-1,1.613870025E0,-8.004958630E-1
2.416826682E1,8.843976855E-1,1.244256139E0,-3.200677037E-1
2.418493276E1,9.466879964E-1,9.141790867E-1,-1.911995560E-2
2.420159870E1,9.926113486E-1,6.452734470E-1,5.319701880E-2
2.421826464E1,1.017455459E0,4.313670993E-1,-1.332553104E-2
2.423493057E1,1.001295090E0,2.259536684E-1,-1.088939980E-1
2.425159651E1,9.979887009E-1,1.981166191E-2,-1.943649948E-1
2.426826245E1,1.072857499E0,-1.574738324E-1,-2.873918712E-1
2.428492839E1,1.161793828E0,-2.466154099E-1,-3.804185688E-1
2.430159432E1,1.135963202E0,-2.608622909E-1,-4.737893343E-1
2.431826026E1,9.704710841E-1,-3.777495027E-1,-5.911148787E-1
2.433492620E1,7.883068919E-1,-5.712993145E-1,-7.072156668E-1
2.435159214E1,6.731316447E-1,-6.456062794E-1,-7.827852964E-1
2.436825807E1,6.420578361E-1,-6.287502050E-1,-8.075447083E-1
2.438492401E1,6.927227378E-1,-6.194096208E-1,-7.795522213E-1
2.440158995E1,7.988668084E-1,-6.202576756E-1,-7.320589423E-1
2.441825589E1,9.091882706E-1,-5.850614309E-1,-6.721233726E-1
2.443492182E1,9.592161775E-1,-5.527574420E-1,-5.943261981E-1
2.445158776E1,9.387204051E-1,-5.177553296E-1,-5.065547824E-1
2.446825370E1,8.453065753E-1,-4.060712457E-1,-4.286015630E-1
2.448491964E1,7.053413987E-1,-2.855967879E-1,-3.602169454E-1
2.450158557E1,5.963212848E-1,-2.561198771E-1,-2.774665058E-1
2.451825151E1,5.714232326E-1,-2.916504741E-1,-1.630411446E-1
2.453491745E1,5.989381671E-1,-3.660463691E-1,-6.846122444E-2
2.455158339E1,5.959177017E-1,-4.001388550E-1,-2.975122631E-2
2.456824932E1,5.578400493E-1,-3.590576649E-1,-2.847574651E-2
2.458491526E1,5.635415912E-1,-2.836973667E-1,-2.450576052E-2
2.460158120E1,6.395180821E-1,-1.895314604E-1,-2.397247031E-2
2.461824714E1,7.092674375E-1,-8.266280591E-2,-6.097480655E-2
2.463491307E1,6.315321326E-1,1.803250797E-2,-1.450978816E-1
2.465157901E1,3.984677792E-1,7.516331971E-4,-2.377396822E-1
2.466824495E1,1.560763568E-1,-2.007648796E-1,-3.069557846E-1
2.468491089E1,1.324915793E-2,-4.690324664E-1,-3.508637846E-1
2.470157682E1,-6.524076313E-2,-5.773536563E-1,-3.869961202E-1
2.471824276E1,-1.182846576E-1,-4.894113839E-1,-3.981298506E-1
2.473490870E1,-1.056816652E-1,-4.523915052E-1,-3.690785766E-1
2.475157464E1,-3.137953207E-2,-5.344883800E-1,-3.267710805E-1
2.476824057E1,-2.014384791E-2,-6.331000924E-1,-2.648323476E-1
2.478490651E1,-1.508584917E-1,-6.687029004E-1,-2.005661130E-1
2.480157245E1,-3.525447547E-1,-6.926416755E-1,-1.453856826E-1
2.481823839E1,-4.535604119E-1,-8.589534760E-1,-1.264853477E-1
2.483490432E1,-3.414646089E-1,-1.251259804E0,-1.813481152E-1
2.485157026E1,-6.506852806E-2,-1.689854741E0,-3.240718246E-1
2.486823620E1,1.448769122E-1,-1.745863557E0,-5.112964511E-1
2.488490214E1,1.632966995E-1,-1.181147456E0,-5.893634558E-1
2.490156807E1,1.553597003E-1,-2.031719834E-1,-4.292688668E-1
2.491823401E1,1.782930791E-1,7.880337238E-1,-9.407987446E-2
2.493489995E1,7.993710786E-2,1.337677121E0,2.566359043E-1
2.495156589E1,-2.331558317E-1,1.371549010E0,4.661747515E-1
2.496823182E1,-6.309118867E-1,1.101562619E0,3.924878240E-1
2.498489776E1,-9.119135737E-1,6.224271655E-1,1.497860551E-1
2.500156370E1,-1.053814054E0,8.823681623E-2,-1.969815046E-2
2.501822964E1,-1.215473771E0,-3.334689438E-1,-7.119108737E-2
2.503489557E1,-1.555572391E0,-3.192716241E-1,-6.089970469E-2
2.505156151E1,-1.935653090E0,4.787562042E-2,1.926313154E-2
2.506822745E1,-2.144303799E0,4.129832983E-1,1.743000448E-1
2.508489339E1,-2.122363806E0,5.194588304E-1,3.517173827E-1
2.510155932E1,-1.899333596E0,4.173234701E-1,4.712466300E-1
2.511822526E1,-1.683998823E0,2.115782946E-1,5.107280612E-1
2.513489120E1,-1.595958114E0,-8.076023310E-2,4.899841845E-1
2.515155714E1,-1.462855220E0,-3.923410773E-1,4.765977263E-1
2.516822307E1,-1.155696392E0,-6.969516277E-1,4.764344394E-1
2.518488901E1,-7.858499885E-1,-8.662539124E-1,4.873020351E-1
2.520155495E1,-4.754252136E-1,-8.820781708E-1,4.720767438E-1
2.521822089E1,-1.172033623E-1,-8.897857666E-1,4.154460728E-1
2.523488682E1,3.854272664E-1,-1.118179917E0,4.074975550E-1
2.525155276E1,7.747824192E-1,-1.746130347E0,5.807617307E-1
2.526821870E1,5.644056797E-1,-2.987670183E0,9.472142458E-1
2.528488464E1,-1.537757516E-1,-3.549858570E0,1.384493232E0
2.530155057E1,-7.258133888E-1,-2.730881691E0,1.726246476E0
2.531821651E1,-9.899315238E-1,-1.213204622E0,1.904752612E0
2.533488245E1,-1.079470396E0,3.829928041E-1,1.948462248E0
2.535154839E1,-1.175444722E0,1.341116071E0,1.924501061E0
2.536821432E1,-1.260895371E0,1.389854789E0,1.883864284E0
2.538488026E1,-1.183984399E0,9.274404645E-1,1.795564771E0
2.540154620E1,-8.214450479E-1,4.371336102E-1,1.562969089E0
2.541821214E1,-2.660564780E-1,1.219813004E-1,1.140413284E0
2.543487807E1,2.311599851E-1,3.984036669E-2,6.567478776E-1
2.545154401E1,5.072653890E-1,1.805116832E-1,3.297370970E-1
2.546820995E1,5.947656035E-1,3.740063608E-1,1.770066619E-1
2.548487589E1,6.241662502E-1,5.130264759E-1,2.250758931E-2
2.550154182E1,7.493725419E-1,6.534883976E-1,-2.014082074E-1
2.551820776E1,9.641821384E-1,7.988429666E-1,-4.260755479E-1
2.553487370E1,1.127223253E0,1.015169501E0,-6.338747740E-1
2.555153964E1,1.085194707E0,1.186346292E0,-7.832886577E-1
2.556820557E1,8.451771140E-1,4.633224905E-1,-5.931980610E-1
2.558487151E1,7.686442733E-1,-5.581559539E-1,3.451268002E-2
2.560153745E1,9.024959207E-1,-7.732916474E-1,2.220400572E-1
2.561820339E1,9.154574871E-1,2.868078649E-1,-2.582744956E-1
2.563486932E1,8.536708951E-1,1.172922015E0,-7.677457333E-1
2.565153526E1,7.272813320E-1,1.152361035E0,-1.125888944E0
2.566820120E1,5.459725261E-1,1.285384297E0,-1.200009704E0
2.568486714E1,4.378927350E-1,1.734263182E0,-9.665015340E-1
2.570153307E1,4.608692527E-1,1.866143584E0,-6.039720774E-1
2.571819901E1,5.734449029E-1,1.432136297E0,-3.446554840E-1
2.573486495E1,6.585758924E-1,8.252307773E-1,-1.809856892E-1
2.575153089E1,6.787924767E-1,4.770548046E-1,-6.155751646E-2
2.576819682E1,6.355494857E-1,3.998469710E-1,-1.300799474E-2
2.578486276E1,5.723984241E-1,4.195922315E-1,-2.909818292E-2
2.580152870E1,5.502462983E-1,3.761892915E-1,-8.306205273E-2
2.581819464E1,5.732674599E-1,3.478939235E-1,-2.053201497E-1
2.583486057E1,6.376199722E-1,3.292586207E-1,-3.604014218E-1
2.585152651E1,7.644042373E-1,2.537836730E-1,-4.496345222E-1
2.586819245E1,8.983401656E-1,-2.311517950E-3,-4.482190013E-1
2.588485839E1,9.561967254E-1,-2.911023200E-1,-3.955915570E-1
2.590152432E1,9.439712167E-1,-4.145918489E-1,-3.435873091E-1
2.591819026E1,8.897569776E-1,-4.950447977E-1,-3.605094254E-1
2.593485620E1,8.356921673E-1,-5.609692335E-1,-4.401446879E-1
2.595152214E1,7.722110748E-1,-5.558376312E-1,-5.174512863E-1
2.596818807E1,7.366518974E-1,-4.823805392E-1,-5.593902469E-1
2.598485401E1,7.305271029E-1,-4.124790430E-1,-5.631613135E-1
2.600151995E1,6.920006871E-1,-3.630003035E-1,-5.404384136E-1
2.601818589E1,5.917000175E-1,-2.915687561E-1,-4.778097868E-1
2.603485182E1,4.491899014E-1,-1.519975513E-1,-3.765518367E-1
2.605151776E1,3.534376919E-1,-1.230915710E-1,-2.645793259E-1
2.606818370E1,3.161651194E-1,-2.661870420E-1,-1.511199474E-1
2.608484964E1,3.295848966E-1,-4.509826005E-1,-3.298411518E-2
2.610151557E1,4.159947634E-1,-6.082704067E-1,6.846807152E-2
2.611818151E1,5.699753761E-1,-6.265990138E-1,1.200851724E-1
2.613484745E1,6.822581887E-1,-5.004346967E-1,1.074798778E-1
