"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.314711701E1,6.638797522E-1,4.425621033E0,1.404963493E0
3.316378368E1,6.769598722E-1,4.906538010E0,1.417505980E0
3.318045034E1,3.189738393E-1,4.855637550E0,4.344084263E-1
3.319711701E1,5.983352661E-3,4.027666092E0,-9.668003917E-1
3.321378368E1,5.041581392E-2,3.246024132E0,-1.483638048E0
3.323045034E1,2.395974100E-1,2.011837006E0,-1.054914355E0
3.324711701E1,-2.053459883E-1,9.427642822E-1,-3.093842268E-1
3.326378367E1,-1.476455569E0,-3.743457794E-2,9.370192289E-1
3.328045034E1,-2.625912428E0,-1.969919205E-1,1.803561211E0
3.329711701E1,-3.070559740E0,1.926603317E-1,1.595672131E0
3.331378367E1,-1.471614361E0,3.066673279E-1,-3.671336174E-1
3.333045034E1,-7.995043397E-1,1.108665466E-1,-1.228758097E0
3.334711700E1,-8.717733622E-1,-2.944803238E-1,-1.282446146E0
3.336378367E1,-1.008609414E0,-3.096866608E-1,-1.250822783E0
3.338045034E1,-9.917262793E-1,-4.129447937E-1,-1.321086645E0
3.339711700E1,-9.252381325E-1,-8.072767258E-1,-1.071191311E0
3.341378367E1,-1.091411114E0,-1.185448647E0,-1.007754087E0
3.343045033E1,-1.234295368E0,-1.496894836E0,-1.201915264E0
3.344711700E1,-7.716885805E-1,-2.003633499E0,-1.900771856E0
3.346378367E1,-4.657510519E-1,-2.199897289E0,-2.641903639E0
3.348045033E1,5.847287178E-2,-2.383436680E0,-3.199528933E0
3.349711700E1,3.967581391E-1,-2.483309269E0,-3.190396070E0
3.351378366E1,9.719679952E-1,-2.347203255E0,-2.831510544E0
3.353045033E1,1.279081345E0,-2.164505959E0,-2.342530727E0
3.354711700E1,1.457807899E0,-1.903089523E0,-1.417140007E0
3.356378366E1,9.109331369E-1,-1.242255211E0,-9.262361526E-1
3.358045033E1,-6.737909317E-1,-4.179806709E-1,-6.353240013E-1
3.359711699E1,-1.194520116E0,-4.625525475E-1,-8.467268944E-1
3.361378366E1,-1.364886880E0,-6.615619659E-1,-7.166848183E-1
3.363045033E1,-1.433173180E0,-4.679498672E-1,3.597378731E-1
3.364711699E1,-2.031581163E0,2.900876999E-1,1.757687092E0
3.366378366E1,-2.141955376E0,4.280376434E-1,3.864574432E-2
3.368045032E1,-1.420892477E0,2.743005753E-1,-1.411333084E0
3.369711699E1,-9.918999672E-1,2.500677109E-2,-2.057696104E0
3.371378366E1,-1.154509783E0,-2.538504601E-1,-1.771631479E0
3.373045032E1,-1.213846922E0,-4.883079529E-1,-2.196053267E0
3.374711699E1,-1.026796818E0,-5.380167961E-1,-2.180434465E0
3.376378365E1,-6.858303547E-1,-3.440074921E-1,-1.669437647E0
3.378045032E1,-1.785416603E-1,-3.161244392E-1,-1.045844555E0
3.379711699E1,2.706229687E-1,-6.532287598E-1,-7.533760071E-1
3.381378365E1,5.360007286E-1,-1.349213600E0,-3.526806831E-1
3.383045032E1,1.366977692E-1,-1.752347469E0,-9.183168411E-2
3.384711698E1,-2.956888676E-1,-1.717811108E0,5.154561996E-2
3.386378365E1,-2.956888676E-1,-1.717811108E0,5.154561996E-2
3.388045032E1,-5.729820728E-1,-1.425253391E0,1.811542511E-1
3.389711698E1,-1.429300308E-1,-1.444065094E0,1.368074417E-1
3.391378365E1,8.189487457E-2,-1.670833111E0,-2.339830399E-1
3.393045031E1,1.989135742E-1,-2.099025249E0,-3.213233948E-1
3.394711698E1,2.150983810E-1,-2.253278732E0,8.483600616E-2
3.396378365E1,5.061602592E-1,-2.059456348E0,2.647347450E-1
3.398045031E1,5.714275837E-1,-1.582155228E0,-1.548485756E-1
3.399711698E1,1.085746288E-1,-3.295688629E-1,2.301525593E0
3.401378364E1,-1.011051178E0,3.234256268E0,5.689096451E0
3.403045031E1,1.027711868E0,5.936372757E0,3.419577122E0
3.404711698E1,2.103848457E0,2.956979752E0,-2.531840801E0
3.406378364E1,7.730774879E-1,1.244074345E0,3.430581093E-1
3.408045031E1,-3.076970577E-1,1.799606800E0,1.149523735E0
3.409711697E1,-9.871778488E-1,1.942999840E0,-2.523738861E0
3.411378364E1,-8.004634380E-1,2.150911331E0,-2.171965122E0
3.413045031E1,-4.575917721E-1,3.137001038E0,3.627190590E0
3.414711697E1,-4.960830212E-1,4.039743423E0,3.293113232E0
3.416378364E1,4.071252346E-1,4.286958694E0,-1.897010565E0
3.418045030E1,1.025245190E0,2.999268532E0,-3.266483784E0
3.419711697E1,1.155166864E0,1.018223763E0,-2.822894096E0
3.421378364E1,1.197267056E0,-1.633987427E-1,-2.025889874E0
3.423045030E1,1.050126314E0,-9.845480919E-1,-7.182931900E-1
3.424711697E1,3.119864464E-1,-8.795928955E-1,-2.343611717E-1
3.426378363E1,-4.287160635E-1,-4.782714844E-1,-5.994167328E-1
3.428045030E1,-3.538328409E-1,-2.969102859E-1,-9.938881397E-1
3.429711697E1,-1.148561239E-1,-3.116369247E-1,-1.346377611E0
3.431378363E1,4.913568497E-2,-3.173885345E-1,-1.533102512E0
3.433045030E1,1.621550322E-1,-4.577856064E-1,-1.263655186E0
3.434711696E1,-1.232569218E-1,-6.883907318E-1,-8.269135952E-1
3.436378363E1,-7.469686270E-1,-9.087495804E-1,-6.213901043E-1
3.438045030E1,-1.500219584E0,-1.363833904E0,-3.513133526E-1
3.439711696E1,-1.728271008E0,-1.697176933E0,-4.925770760E-1
3.441378363E1,-1.562072754E0,-1.925049782E0,-1.077511072E0
3.443045029E1,-1.155772805E0,-1.996911526E0,-1.375733852E0
3.444711696E1,-3.938467503E-1,-2.039400578E0,-1.060718536E0
3.446378363E1,1.423534155E-1,-2.011534214E0,-5.752444267E-1
3.448045029E1,3.304947615E-1,-1.599278450E0,1.249389648E-1
3.449711696E1,1.807290316E-1,-1.163115501E0,1.510016918E-1
3.451378362E1,2.017176151E-2,-8.572854996E-1,-3.656492233E-1
3.453045029E1,-1.891587973E-1,-7.014083862E-1,-6.670331955E-1
3.454711696E1,-3.119932413E-1,-4.752073288E-1,1.714522839E-1
3.456378362E1,-1.999979019E-1,-2.886581421E-1,7.187786102E-1
3.458045029E1,8.290159702E-2,-1.174564362E-1,3.642458916E-1
3.459711695E1,6.500279903E-2,1.565361023E-2,-2.479119301E-1
3.461378362E1,5.434608459E-2,2.805528641E-1,-7.054954767E-1
3.463045029E1,7.117521763E-2,5.006904602E-1,-7.813279629E-1
3.464711695E1,1.171255112E-2,4.033451080E-1,-6.979322433E-2
3.466378362E1,7.871520519E-2,9.493541718E-2,6.415851116E-1
3.468045028E1,1.455390453E-1,-2.564363480E-1,7.832936049E-1
3.469711695E1,1.740424633E-1,-4.356060028E-1,3.749854565E-1
3.471378362E1,2.233697176E-1,-4.838523865E-1,-2.085328102E-1
3.473045028E1,4.959237576E-2,-3.814287186E-1,-2.038581371E-1
3.474711695E1,7.712697983E-2,-3.456115723E-1,2.340384722E-1
3.476378361E1,1.574422121E-1,-5.718870163E-1,3.840806484E-1
3.478045028E1,2.640687227E-1,-8.874788284E-1,4.988309145E-1
3.479711695E1,4.299750328E-1,-1.018045425E0,8.952059746E-1
3.481378361E1,8.551089764E-1,-9.795007706E-1,9.017587900E-1
3.483045028E1,1.096252203E0,-5.874452591E-1,1.624932289E-1
3.484711694E1,1.038481116E0,-2.801485062E-1,4.412648678E-1
3.486378361E1,1.132744193E0,8.506393433E-2,1.343938828E0
3.488045028E1,1.455383301E0,5.698833466E-1,1.077730656E0
3.489711694E1,1.589528918E0,1.654804230E0,9.346723557E-3
3.491378361E1,1.413625360E0,2.285745621E0,-4.242908955E-1
3.493045027E1,1.212161183E0,2.620874405E0,-1.840524673E-1
3.494711694E1,1.024270535E0,2.498386383E0,8.124591112E-1
3.496378361E1,6.227663159E-1,2.889356613E0,1.866270542E0
3.498045027E1,5.576062202E-1,3.516528130E0,1.238496780E0
3.499711694E1,5.454628468E-1,4.337308884E0,-6.188268661E-1
3.501378360E1,4.578762054E-1,4.512196541E0,-1.215631485E0
3.503045027E1,-1.653314233E-1,4.046471596E0,-4.286601543E-1
3.504711694E1,-7.703338265E-1,3.510704994E0,4.052510262E-1
3.506378360E1,-1.301490545E0,2.271778107E0,2.065634727E-1
3.508045027E1,-1.449283957E0,1.187512398E0,-5.327236652E-2
3.509711693E1,-1.710884333E0,4.490127563E-1,-2.057006359E-1
3.511378360E1,-1.989265084E0,2.134361267E-1,1.503186226E-1
3.513045027E1,-1.289168119E0,1.709384918E-1,1.321843386E0
3.514711693E1,-3.257603943E-1,4.763803482E-1,2.341382265E0
3.516378360E1,-3.257603943E-1,4.763803482E-1,2.341382265E0
3.518045026E1,-6.704368591E-1,2.946767807E-1,1.879941225E0
3.519711693E1,-6.126391292E-1,4.136562347E-1,1.024215460E0
3.521378360E1,-3.933015168E-1,5.290021896E-1,5.981326103E-2
3.523045026E1,-4.487847090E-1,3.568601608E-1,-3.910667896E-1
3.524711693E1,-4.008796811E-1,-3.979778290E-2,-1.171848774E0
3.526378359E1,-4.383921623E-3,-9.068679810E-1,-2.263596058E0
3.528045026E1,4.405874014E-2,-1.220104218E0,-2.414291143E0
3.529711693E1,1.210607290E-1,-1.471171379E0,-1.442800283E0
3.531378359E1,2.247828245E-2,-1.508253098E0,-1.576027870E-1
3.533045026E1,-2.446135283E-1,-1.750780582E0,3.806972504E-1
3.534711692E1,3.839984536E-1,-2.035294533E0,-1.008881569E0
3.536378359E1,6.480842233E-1,-2.260993481E0,-1.931550741E0
3.538045026E1,5.390904546E-1,-2.335608482E0,-2.370274782E0
3.539711692E1,2.235636115E-1,-2.431623459E0,-2.199168921E0
3.541378359E1,-5.174201727E-1,-2.290081024E0,-1.768259764E0
3.543045025E1,-9.792796373E-1,-1.977455616E0,-1.679278374E0
3.544711692E1,-1.226879954E0,-1.596754551E0,-1.352271080E0
3.546378359E1,-1.240610361E0,-1.299608231E0,-7.146501541E-1
3.548045025E1,-1.249898791E0,-7.517375946E-1,2.579731941E-1
3.549711692E1,-1.489206433E0,-2.293996811E-1,1.933998108E0
3.551378358E1,-1.520319223E0,-6.923103333E-2,1.003184319E0
3.553045025E1,-1.058304787E0,-1.345100403E-1,-7.924962044E-1
3.554711692E1,-7.388517857E-1,-5.240440369E-4,-2.196947575E0
3.556378358E1,-7.129969597E-1,-1.776256561E-1,-2.779220581E0
3.558045025E1,-6.573407650E-1,-6.162047386E-1,-3.684377670E0
3.559711691E1,-5.266320705E-1,-6.198639870E-1,-3.427419901E0
3.561378358E1,1.644003391E-1,-7.479372025E-1,-2.492361069E0
3.563045025E1,9.088900089E-1,-9.910869598E-1,-1.320432186E0
3.564711691E1,1.487605333E0,-1.597391605E0,-1.899251938E-1
3.566378358E1,1.236477375E0,-1.866635799E0,2.524747849E-1
3.568045024E1,7.469534874E-2,-2.150582314E0,6.960535049E-1
3.569711691E1,-5.028674603E-1,-2.440020561E0,5.760240555E-1
3.571378358E1,-2.568593025E-1,-2.549782276E0,2.222895622E-1
3.573045024E1,1.908364296E-1,-2.379395008E0,-1.438245773E-1
3.574711691E1,4.729135036E-1,-2.104063988E0,-3.391866684E-1
3.576378357E1,4.836189747E-1,-1.846445084E0,-9.967384338E-1
3.578045024E1,6.809902191E-1,-1.622672081E0,-3.441824913E-1
3.579711691E1,-4.228162766E-2,5.747551918E-1,4.283350468E0
3.581378357E1,-2.014780045E-1,5.761598110E0,5.806637764E0
3.583045024E1,2.399664402E0,4.114653587E0,4.533534050E-1
3.584711690E1,1.618169308E0,2.761911392E0,-2.475854397E0
3.586378357E1,4.018189907E-1,3.150646687E0,1.231074333E-1
3.588045024E1,-7.428743839E-1,3.942816257E0,1.628622532E0
3.589711690E1,-1.373130798E0,3.219914436E0,-9.734005928E-1
3.591378357E1,-1.963295937E-1,3.190179825E0,1.428704262E-1
3.593045023E1,-3.346681595E-3,4.068947792E0,2.147536278E-1
3.594711690E1,-2.604031563E-2,4.317295074E0,-1.490347147E0
3.596378357E1,1.926231384E-1,2.807905197E0,-1.370415211E0
3.598045023E1,3.958630562E-2,1.086484909E0,-9.260079861E-1
3.599711690E1,-7.042527199E-2,-8.752236366E-1,-9.650158882E-1
3.601378356E1,-6.873989105E-2,-1.758596420E0,-1.099713087E0
3.603045023E1,-2.544839382E-1,-2.273155212E0,-7.390944958E-1
3.604711690E1,-6.548281908E-1,-2.121356010E0,-7.752249241E-1
3.606378356E1,-1.207342625E0,-1.406394482E0,-8.680133820E-1
3.608045023E1,-1.431576848E0,-8.914103508E-1,-8.414494991E-1
3.609711689E1,-1.129624724E0,-4.821825027E-1,-7.066071033E-1
3.611378356E1,-7.957613468E-1,-4.168787003E-1,-6.300792694E-1
3.613045023E1,-4.934853315E-1,-3.988151550E-1,-4.352009296E-1
3.614711689E1,-5.844634771E-1,-4.170751572E-1,-5.623152256E-1
3.616378356E1,-1.019912481E0,-7.514381409E-1,-1.077025175E0
3.618045022E1,-1.318056345E0,-1.013898849E0,-1.182486773E0
3.619711689E1,-1.325599670E0,-1.520349503E0,-1.120776653E0
3.621378356E1,-9.349981546E-1,-1.849833012E0,-6.745808125E-1
3.623045022E1,-5.334668159E-1,-1.860443115E0,2.223069668E-1
3.624711689E1,-1.209461689E-1,-1.852710724E0,2.830801010E-1
3.626378355E1,5.047582388E-1,-1.772418022E0,1.534767151E-1
3.628045022E1,7.613199949E-1,-1.559869766E0,4.837203026E-2
3.629711689E1,5.961830616E-1,-1.036254883E0,-4.657418728E-1
3.631378355E1,4.149460793E-1,-7.528018951E-1,-6.142184734E-1
3.633045022E1,4.072462320E-1,-4.388446808E-1,-9.280443192E-3
3.634711688E1,7.110031843E-1,-9.364604950E-2,5.888109207E-1
3.636378355E1,7.327014208E-1,1.067304611E-1,7.187714577E-1
3.638045022E1,5.641149282E-1,1.908483505E-1,5.433084965E-1
3.639711688E1,3.687907457E-1,2.107543945E-1,6.917977333E-2
3.641378355E1,3.263188601E-1,2.299556732E-1,-4.897165298E-2
3.641378355E1,3.263188601E-1,2.299556732E-1,-4.897165298E-2
3.644711688E1,3.988096714E-1,6.257247925E-2,2.726291418E-1
3.646378355E1,2.441271544E-1,2.157783508E-2,3.170392513E-1
3.648045021E1,4.586255550E-2,-1.037502289E-1,4.454785585E-1
3.649711688E1,-5.573368073E-2,-1.986408234E-1,6.152451038E-1
3.651378354E1,4.161107540E-2,-4.367599487E-1,7.972257137E-1
3.653045021E1,1.575326920E-1,-6.359443665E-1,7.141767740E-1
3.654711688E1,3.579155207E-1,-6.630830765E-1,2.751357555E-1
3.656378354E1,4.853024483E-1,-6.254863739E-1,-2.259731293E-2
3.658045021E1,6.331911087E-1,-6.258983612E-1,2.661015987E-1
3.659711687E1,8.945916891E-1,-6.166391373E-1,5.938087702E-1
3.661378354E1,1.089143634E0,-4.168577194E-1,8.503266573E-1
3.663045021E1,1.264221907E0,-1.424560547E-1,1.016471267E0
3.664711687E1,1.285297155E0,3.648033142E-1,9.022103548E-1
3.666378354E1,1.258259296E0,8.260002136E-1,3.452621698E-1
3.668045020E1,1.206543088E0,1.391241074E0,-4.534059167E-1
3.669711687E1,1.164860606E0,1.936790466E0,-6.367388368E-1
3.671378354E1,1.087890387E0,2.692646980E0,1.425623894E-3
3.673045020E1,9.448767900E-1,3.478612900E0,4.371225834E-1
3.674711687E1,7.757750750E-1,4.811532021E0,3.391594887E-1
3.676378353E1,5.360136032E-1,5.394761086E0,9.542393684E-2
3.678045020E1,1.919738054E-1,5.309087753E0,-2.451995611E-1
3.679711687E1,-3.553774357E-1,4.374750137E0,5.388951302E-2
3.681378353E1,-1.032154679E0,2.817780495E0,1.967524290E-1
3.683045020E1,-1.347980976E0,1.772057533E0,-2.564288974E-1
3.684711686E1,-1.574207783E0,2.897500992E-1,-5.079640746E-1
3.686378353E1,-1.913924932E0,-9.228000641E-1,2.918325663E-1
3.688045020E1,-1.924431443E0,-1.022805214E0,1.227135777E0
3.689711686E1,-3.144934177E-1,-3.351058960E-1,2.350719929E0
3.691378353E1,-3.954231739E-2,-1.209983826E-1,2.685267448E0
3.693045019E1,-3.876233101E-1,3.044919968E-1,2.628498077E0
3.694711686E1,-3.292907476E-1,7.572965622E-1,2.609444857E0
3.696378353E1,-1.639949083E-1,1.093723297E0,3.154633045E0
3.698045019E1,-4.946780205E-2,9.425640106E-1,3.020619392E0
3.699711686E1,-6.030642986E-2,3.672962189E-1,-3.699827194E-1
3.701378352E1,-4.623840451E-1,-1.878728867E-1,-3.954754353E0
3.703045019E1,-8.875144124E-1,-1.283638000E0,-5.516258240E0
3.704711686E1,-1.018242836E0,-1.782226562E0,-4.606104374E0
3.706378352E1,-5.639486313E-1,-1.618376732E0,-3.298432827E0
3.708045019E1,2.245781422E-1,-1.258652687E0,-4.741232395E-1
3.709711685E1,7.917751074E-1,-1.121850014E0,2.268142223E0
3.711378352E1,-3.900371790E-1,-1.335974693E0,1.526352882E0
3.713045019E1,-6.351385713E-1,-1.573251724E0,3.498291969E-1
3.714711685E1,-6.250838637E-1,-1.550425053E0,4.866027832E-2
3.716378352E1,-1.324643731E0,-1.475807190E0,2.738351822E-1
3.718045018E1,-1.987980247E0,-1.765460014E0,-3.544616699E-2
3.719711685E1,-2.338932753E0,-1.682992458E0,-1.102114439E0
3.721378352E1,-2.325371742E0,-1.206330299E0,-2.011136055E0
3.723045018E1,-2.090026855E0,-6.806063652E-1,-2.502440453E0
3.724711685E1,-1.659231305E0,-6.481218338E-1,-1.927857637E0
3.726378351E1,-7.897951603E-1,-8.941402435E-1,-1.300422430E0
3.728045018E1,-6.574461460E-1,-6.483559608E-1,-7.734971046E-1
3.729711685E1,-5.432031155E-1,-2.023968697E-1,-7.749257088E-1
3.731378351E1,1.006598473E-1,-2.479023933E-1,-5.452976227E-1
3.733045018E1,4.620814323E-1,-4.527139664E-2,3.813028336E-2
3.734711684E1,2.787849903E-1,-3.225193024E-1,-9.962921143E-1
3.736378351E1,-1.705489159E-1,-9.089574814E-1,-2.152143955E0
3.738045018E1,-1.449215412E-1,-1.735219002E0,-2.762766600E0
3.739711684E1,2.247877121E-1,-2.384546757E0,-1.960721254E0
3.741378351E1,1.135461330E-1,-2.858530998E0,-2.879290581E-1
3.743045017E1,-2.604491711E-1,-2.785705566E0,4.966664314E-1
3.744711684E1,-3.751664162E-1,-2.404571056E0,8.595581055E-1
3.746378351E1,4.496979713E-2,-2.238991737E0,1.247795105E0
3.748045017E1,6.646540165E-1,-2.066697121E0,1.533483028E0
3.749711684E1,1.053929567E0,-2.025105953E0,1.021330357E0
3.751378350E1,7.837696075E-1,-1.775269985E0,3.292999268E-1
3.753045017E1,-2.579820156E-1,-7.496008873E-1,1.312815666E0
3.754711684E1,-2.005356312E0,3.239552975E0,2.558825016E0
3.756378350E1,1.641862392E-1,5.328398228E0,2.709616184E0
3.758045017E1,1.534598589E0,4.174348354E0,-7.599916458E-1
3.759711683E1,2.658488750E-1,3.355833054E0,-1.480574608E-1
3.761378350E1,-1.414959073E0,2.242192745E0,1.926115036E0
3.763045017E1,-1.540048003E0,1.787275314E0,1.359477043E0
3.764711683E1,-2.150700092E-1,1.919377327E0,-1.659244537E0
3.766378350E1,2.364444733E-1,2.661964417E0,-1.164710760E0
3.768045016E1,-2.010827065E-1,3.864597321E0,-2.248539925E-1
3.769711683E1,-3.786067963E-1,4.007647514E0,-1.024130344E0
3.771378350E1,1.936199665E-1,2.969954491E0,-2.057687283E0
3.773045016E1,4.434349537E-1,1.731818199E0,-2.154406786E0
3.774711683E1,7.241503000E-1,-1.207466125E-1,-9.801709652E-1
3.776378349E1,6.238791943E-1,-1.215839386E0,-1.478056908E-1
3.778045016E1,5.592386723E-1,-2.231359005E0,1.314225197E-1
3.779711683E1,3.955876827E-1,-2.579126358E0,-2.709963322E-1
3.781378349E1,-4.837273359E-1,-2.662594318E0,-8.054003716E-1
3.783045016E1,-1.142203093E0,-2.020931721E0,-1.169898272E0
3.784711682E1,-1.167206764E0,-5.443458557E-1,-1.335557938E0
3.786378349E1,-7.741987705E-1,9.668922424E-2,-9.289519787E-1
3.788045016E1,-2.798095942E-1,-1.330718994E-1,-4.884264469E-1
3.789711682E1,2.762130499E-1,-7.320594788E-1,-5.230600834E-1
3.791378349E1,1.580046415E-1,-8.961009979E-1,-8.361232281E-1
3.793045015E1,1.580046415E-1,-8.961009979E-1,-8.361232281E-1
3.794711682E1,-7.232455015E-1,-9.186716080E-1,-7.048084736E-1
3.796378349E1,-5.987851620E-1,-1.165009499E0,1.915442944E-1
3.798045015E1,-5.919504166E-2,-1.234887123E0,3.047852516E-1
3.799711682E1,4.067864418E-1,-1.194257736E0,-9.784221649E-2
3.801378348E1,4.795558453E-1,-9.993934631E-1,-4.962167740E-1
3.803045015E1,5.821558237E-1,-9.408388138E-1,-9.990332127E-1
3.804711682E1,5.337598324E-1,-8.452701569E-1,-1.131334901E0
3.806378348E1,2.637653351E-1,-8.877363205E-1,-6.008813381E-1
3.808045015E1,1.748943329E-1,-8.013391495E-1,-2.660167217E-1
3.809711681E1,1.793233156E-1,-3.764572144E-1,1.407225132E-1
3.811378348E1,1.362891197E-1,-1.390457153E-1,3.647744656E-1
3.813045015E1,5.106377602E-2,1.011734009E-1,5.426099300E-1
3.814711681E1,1.516392231E-1,7.705402374E-2,4.312224388E-1
3.816378348E1,5.117957592E-1,-2.623510361E-1,1.491951942E-2
3.818045014E1,8.458626270E-1,-3.552885056E-1,-4.062662125E-1
3.819711681E1,9.363312721E-1,-3.324756622E-1,-3.581740856E-1
3.821378348E1,7.114820480E-1,-3.046884537E-1,2.503423691E-1
3.823045014E1,6.569455862E-1,-3.239002228E-1,9.409852028E-1
3.824711681E1,6.662969589E-1,-3.274736404E-1,8.725116253E-1
3.826378347E1,5.232576132E-1,-2.289829254E-1,6.466805935E-1
3.828045014E1,5.458091497E-1,-2.219190598E-1,6.151907444E-1
3.829711681E1,6.160569191E-1,-2.791767120E-1,4.881336689E-1
3.831378347E1,5.625669956E-1,-3.508291245E-1,4.384886026E-1
3.833045014E1,7.810269594E-1,-3.636693954E-1,4.249857664E-1
3.834711680E1,1.040567756E0,-3.807430267E-1,9.856677055E-2
3.836378347E1,1.058967829E0,-3.071260452E-1,1.948773861E-2
3.838045014E1,1.060256958E0,-2.602767944E-2,5.780000687E-1
3.839711680E1,9.821767807E-1,3.793411255E-1,6.476413012E-1
3.841378347E1,6.020131111E-1,1.067448616E0,3.472027779E-1
3.843045013E1,5.152181387E-1,1.897695541E0,3.441570997E-1
3.844711680E1,5.358184576E-1,2.588502884E0,4.430726767E-1
3.846378347E1,6.864587069E-1,2.980761528E0,2.508705854E-1
3.848045013E1,6.366858482E-1,3.494491577E0,3.720127344E-1
3.849711680E1,3.478373289E-1,3.927115440E0,2.242385149E-1
3.851378346E1,8.206975460E-2,4.133269310E0,3.063716888E-1
3.853045013E1,1.819741726E-1,4.085623741E0,6.107556820E-2
3.854711680E1,2.106395960E-1,3.292914391E0,-6.697564721E-1
3.856378346E1,-5.168974400E-2,2.342177391E0,-7.498292923E-1
3.858045013E1,-4.854913354E-1,1.354884148E0,-1.013300657E0
3.859711679E1,-7.785258293E-1,7.540254593E-1,-1.149884462E0
3.861378346E1,-1.014671803E0,-6.189632416E-2,-8.638225794E-1
3.863045013E1,-1.205775261E0,-5.871372223E-1,-8.552646637E-2
3.864711679E1,-8.361947536E-1,-4.268684387E-1,1.635368466E0
3.866378346E1,-7.784562111E-1,-2.531337738E-2,3.226216793E0
3.868045012E1,-1.116357207E0,4.754161835E-1,3.382302284E0
3.869711679E1,-8.158369064E-1,6.696519852E-1,1.844927192E0
3.871378346E1,-2.595245838E-2,3.953695297E-1,4.174398184E-1
3.873045012E1,4.668701887E-1,1.639938354E-2,6.787596941E-1
3.874711679E1,8.410806656E-1,-2.197551727E-1,1.519586325E0
3.876378345E1,7.308942080E-1,-1.372432709E-1,1.222687721E0
3.878045012E1,2.071285248E-1,2.470121384E-1,-4.105429649E-1
3.879711679E1,-5.693802834E-1,1.843776703E-1,-2.254147530E0
3.881378345E1,-1.678385019E0,-2.677268982E-1,-3.587827682E0
3.883045012E1,-1.874518633E0,-6.866617203E-1,-2.978379726E0
3.884711678E1,-1.315695524E0,-9.854555130E-1,-1.974384785E0
3.886378345E1,-3.978173733E-1,-1.116856575E0,-5.583868027E-1
3.888045012E1,-7.262551785E-2,-1.199195385E0,4.328150749E-1
3.889711678E1,-2.834118605E-1,-8.811001778E-1,1.022157669E0
3.891378345E1,-3.811925650E-1,-5.274562836E-1,1.124319553E0
3.893045011E1,-1.140630960E0,1.033916473E-1,2.574548721E-1
3.894711678E1,-1.925656557E0,-2.571077347E-1,-1.808366776E0
3.896378345E1,-1.925656557E0,-2.571077347E-1,-1.808366776E0
3.898045011E1,-1.497282505E0,-1.392248631E0,-1.740626097E0
3.899711678E1,-9.420126677E-1,-1.534663200E0,-1.524562359E0
3.901378344E1,-6.623747349E-1,-1.556454182E0,-1.414123535E0
3.903045011E1,-4.479167461E-1,-1.346878052E0,-1.032379627E0
3.904711678E1,-4.924542904E-1,-9.300227165E-1,-5.851960182E-1
3.906378344E1,-5.266790390E-1,-3.815507889E-1,-6.334695816E-1
3.908045011E1,-4.742105007E-1,-2.130732536E-1,-9.306921959E-1
3.909711677E1,-4.305827618E-1,-1.517963409E-1,-1.210788727E0
3.911378344E1,-2.649784088E-1,-3.286032677E-1,-1.211169243E0
3.913045011E1,-1.352374554E-1,-8.069615364E-1,-1.207875252E0
3.914711677E1,-3.880016804E-1,-1.082250595E0,-1.264827728E0
3.916378344E1,-8.327252865E-1,-1.290309429E0,-1.093402863E0
3.918045010E1,-9.971981049E-1,-1.242730141E0,-3.656163216E-1
3.919711677E1,-7.987020016E-1,-9.490537643E-1,1.130537033E0
